2277.306664755568,2.8681568544271966e-35,3.309236500530149e-37,9.8100004196167,0.0,0.0,0.0,4.709954261779785,0.0,0.0,-1.7984942197799683,1.7984942197799683
2277.3230653889477,-293208.75,-3382.9990234375,-10499.1767578125,0.0,0.0,0.0,4.709954261779785,0.0,0.0,-1.9592205286026,1.9592205286026
2277.339383745566,7.608526857438846e-07,-0.0003124990616925061,5.2900004386901855,1.0051080607809126e-05,4.240202542860061e-06,2.8010404662381916e-08,4.709954261779785,5.535654157284853e-09,2.545984443713678e-06,-1.9467928409576416,1.9467928409593063
2277.3577554468066,-0.039999499917030334,-0.00025363866006955504,33.82437515258789,5.174908892513486e-06,2.627496996865375e-06,-7.170421589819398e-09,4.709954261779785,-1.0622765245216215e-07,8.15161968148459e-07,-0.7462931871414185,0.7462931871418712
2277.3804604560137,-0.019999179989099503,-0.0003611936408560723,31.64875030517578,3.26986332765955e-06,1.2798082025256008e-06,3.930158420928365e-09,4.709954261779785,-1.0819901774539176e-07,4.863313733949326e-07,-0.542107105255127,0.5421071052553559
2277.3955583442003,0.0,0.0,27.022499084472656,9.275853471990558e-07,1.117277633966296e-06,-6.3041909470484825e-09,4.709954261779785,-1.0819901774539176e-07,4.863313733949326e-07,-0.542107105255127,0.5421071052553559
2277.4119829423726,-0.01999993994832039,-4.869457188760862e-05,23.239999771118164,2.120781800840632e-06,1.142023506872647e-06,6.296758670032432e-10,4.709954261779785,-1.0819901774539176e-07,4.863313733949326e-07,-0.542107105255127,0.5421071052553559
2277.4279395919293,-7.608526857438846e-07,0.0003124990616925061,20.393749237060547,6.95891841928642e-08,3.246078108531947e-07,1.134852212203441e-09,4.709954261779785,-3.8035672389469255e-08,6.833572285813716e-08,-0.38207224011421204,0.38207224011422003
2277.444849975407,-0.019999179989099503,-0.0003611936408560723,18.172500610351562,-1.3486239822668722e-06,5.373995008994825e-06,-2.839634305473737e-09,4.709954261779785,-4.4052342218492413e-07,-6.68191603381274e-07,-0.2511899769306183,0.2511899769318933
2277.461455270648,0.03999911993741989,0.00040988822001963854,16.25374984741211,4.541292582871392e-06,1.688157681201119e-06,2.727407633074108e-09,4.709954261779785,-1.810851557593196e-07,1.396753873450507e-06,-0.1507428139448166,0.15074281395139638
2277.4778707437217,0.01999993994832039,4.869457188760862e-05,14.756250381469727,-9.266715892408683e-07,3.964471034123562e-06,-4.814381782125565e-09,4.709954261779785,-3.238584724840621e-07,-1.3798573661460978e-07,-0.07481154054403305,0.07481154054486129
2277.494492875412,0.019998418167233467,0.0006736926734447479,13.565000534057617,4.2410357536937227e-07,-1.533992076474533e-06,4.3221959344919014e-10,4.709954261779785,1.44748753427848e-07,-2.1829796992278716e-07,-0.017020558938384056,0.017020558940399447
2277.5113989785314,-0.020000699907541275,0.00026380448252893984,12.59749984741211,7.653504326299299e-06,6.126111884441343e-07,1.3514089403088292e-08,4.709954261779785,-1.4926472147180903e-07,1.601993290023529e-06,0.02627524361014366,0.026275243659404146
2277.5277372989804,1.5217053714877693e-06,-0.0006249981233850121,11.828125,-4.719443495559972e-06,-1.441320875983365e-07,-1.570813523699144e-08,4.709954261779785,8.198500012213117e-08,-8.936274298321223e-07,0.05672668293118477,0.056726682938282764
2277.5445737931877,-0.019998418167233467,-0.0006736926734447479,11.228750228881836,6.093193860579049e-06,2.1120082749348512e-07,9.338478434983699e-09,4.709954261779785,-4.710554790676724e-08,7.10435415385291e-07,0.07824070006608963,0.07824070006932923
